Q94793	GO:0003735; GO:0005840; GO:0006412; GO:0019843
A0A0B2VMF8	GO:0006810; GO:0016021
A0A0B2VU22	GO:0004715; GO:0005524
A0A0B2W6N6	GO:0005524
A0A0B2UP14	GO:0006637; GO:0047617
A0A0B2USL2	GO:0005249; GO:0016021
A0A0B2VPX3	GO:0006979; GO:0030091; GO:0033743
A0A0B2VW24	GO:0004672; GO:0005524
A0A0B2VWF3	GO:0003924; GO:0004871; GO:0005525; GO:0007188
A0A0B2W4J4	GO:0016021
A0A0B2UUU9	GO:0015171; GO:0016021
A0A0B2V0R4	GO:0016021
A0A0B2V4Q5	GO:0016021
A0A0B2VG87	GO:0004152; GO:0004325; GO:0005737; GO:0006207; GO:0006783; GO:0016020
A0A0B2VI84	GO:0016021
A0A0B2VS32	GO:0008528; GO:0016021
A0A0B2VYA6	GO:0016021
A0A0B2VZF0	GO:0016021
A0A0B2W2C3	GO:0016021
A0A0B2VK51	GO:0003676; GO:0046872
A0A0B2VPJ5	GO:0016021
A0A0B2VWG8	GO:0016021
A0A0B2W5K0	GO:0004672; GO:0005524
A0A0B2UID7	GO:0016021
A0A0B2UTU3	GO:0003677; GO:0004386
A0A0B2VHP0	GO:0006511; GO:0016579; GO:0036459
A0A0B2VKR4	GO:0004674; GO:0005524
A0A0B2VRW2	GO:0005509
A0A0B2VR87	GO:0005230; GO:0005886; GO:0016021; GO:0030054; GO:0045202
A0A0B2VXJ3	GO:0016021
A0A0B2VDL7	GO:0008299
A0A0B2UTY5	GO:0016021
A0A0B2UNX5	GO:0007010
A0A0B2VIR7	GO:0008233
A0A0B2UMQ1	GO:0016021
A0A0B2UVZ4	GO:0016021
A0A0B2V9A3	GO:0003743
A0A0B2V418	GO:0003725
A0A0B2URP6	GO:0016021
A0A0B2UYP5	GO:0016746
A0A0B2V6G5	GO:0004725; GO:0008138
A0A0B2VG58	GO:0005634; GO:0016787
A0A0B2VS37	GO:0005524
A0A0B2VZZ5	GO:0004497; GO:0046872; GO:0051537
A0A0B2VZE4	GO:0003723; GO:0003964
A0A0B2VBB3	GO:0016021
A0A0B2VFZ4	GO:0016021
A0A0B2W2I2	GO:0008289
A0A0B2V652	GO:0016021
A0A0B2VH43	GO:0016021
A0A0B2VEZ0	GO:0005634; GO:0006355; GO:0043565
A0A0B2VUH6	GO:0004725
A0A0B2UQN5	GO:0004555; GO:0005991
A0A0B2UUA8	GO:0004674; GO:0005524
A0A0B2VM64	GO:0004386; GO:0005524
A0A0B2VUM6	GO:0016021; GO:0016787
A0A0B2VYW8	GO:0016021
A0A0B2VU57	GO:0016021
A0A0B2UN21	GO:0000166; GO:0003676
A0A0B2UZJ0	GO:0004674; GO:0005524
A0A0B2VM88	GO:0005581
A0A0B2W019	GO:0003995; GO:0050660
A0A0B2VSF6	GO:0016301
A0A0B2UP47	GO:0005861
A0A0B2UV14	GO:0016021
A0A0B2VC27	GO:0003677; GO:0005524; GO:0006260
A0A0B2VE56	GO:0016021; GO:0016757
A0A0B2VH58	GO:0000139; GO:0006486; GO:0016021; GO:0016757; GO:0030246
A0A0B2VJX6	GO:0004642; GO:0006189
A0A0B2VQC3	GO:0005680; GO:0016021
A0A0B2VW33	GO:0016021
A0A0B2W1R1	GO:0016021
A0A0B2W5T4	GO:0016021
A0A0B2VBL0	GO:0004484; GO:0004651; GO:0004725; GO:0005634; GO:0006370; GO:0008138
A0A183UD60	GO:0007399
A0A183UD61	GO:0004721
A0A183UDH4	GO:0016021
A0A183UJM8	GO:0016491
A0A183UJV3	GO:0003676; GO:0046872
A0A183UQY2	GO:0016021
A0A183UR10	GO:0008270; GO:0016021; GO:0019706
A0A183UR57	GO:0003677; GO:0005634
A0A183V0X2	GO:0004568; GO:0005576; GO:0005975; GO:0006032; GO:0008061
A0A183V5I1	GO:0004713; GO:0005524
A0A183V7S8	GO:0005524
A0A183VAV6	GO:0005506; GO:0016705; GO:0020037
A0A183VHC1	GO:0003774; GO:0016459
A0A183VHI0	GO:0004129; GO:0005507; GO:0016021; GO:0022900
A0A183UJF8	GO:0004674; GO:0005524
A0A183UQV4	GO:0005198; GO:0005882
A0A183V000	GO:0005634
A0A183V0R9	GO:0000166; GO:0000398; GO:0003723; GO:0046872; GO:0089701
A0A183V233	GO:0016021
A0A183V3I1	GO:0003993
A0A183V5N4	GO:0004185
A0A183TXX4	GO:0004725
A0A183U4C4	GO:0007165
A0A183U4E9	GO:0016021
A0A183U4L9	GO:0016021
A0A183UAS2	GO:0000126; GO:0001026; GO:0003677
A0A183UAR9	GO:0004889; GO:0016021; GO:0030054; GO:0045211
A0A183UGI2	GO:0016021
A0A183UGV7	GO:0000166; GO:0003677; GO:0003887; GO:0006260; GO:0008408
A0A183UGY7	GO:0004977; GO:0016021
A0A183UN35	GO:0016021
A0A183UU82	GO:0004707; GO:0005524; GO:0005622
A0A183TWF2	GO:0016021
A0A183TWJ2	GO:0001726; GO:0005200; GO:0005856; GO:0005925; GO:0007016
A0A183TWL5	GO:0016021
A0A183TX01	GO:0004713; GO:0005524
A0A183TXF5	GO:0007017; GO:0016021; GO:0030286
A0A183U2Q7	GO:0003774; GO:0016459
A0A183U2S4	GO:0003677; GO:0003707; GO:0005634; GO:0006351; GO:0006355
A0A183U395	GO:0003682; GO:0007064; GO:0010468
A0A183U3W9	GO:0016021
A0A183UFZ1	GO:0006810; GO:0016021
A0A183UFS1	GO:0004499; GO:0005789; GO:0031090; GO:0050660; GO:0050661
A0A183UM82	GO:0016021
A0A183UMP0	GO:0016021
A0A183VD40	GO:0046872
A0A183VGN1	GO:0005524
A0A183TVX5	GO:0005215; GO:0005743; GO:0016021; GO:0055085
A0A183TW60	GO:0000145; GO:0006887
A0A183U2C8	GO:0046872
A0A183U2E6	GO:0005634; GO:0006355; GO:0043565
A0A183USI5	GO:0003676
A0A183UT56	GO:0004190
A0A183VFW2	GO:0004177; GO:0030145
A0A183VFX1	GO:0004930; GO:0016021
A0A183UXS2	GO:0003824; GO:0009058; GO:0030170
A0A183U238	GO:0005215; GO:0016020
A0A183U7X3	GO:0004616
A0A183V761	GO:0003677; GO:0005634
A0A183V9B2	GO:0005737; GO:0018738; GO:0046294; GO:0052689
A0A183V9Q1	GO:0004930; GO:0016021
A0A183VFF4	GO:0004450; GO:0006102
A0A183U1A6	GO:0016021
A0A183U1D5	GO:0008375; GO:0015012; GO:0016021
A0A183U7Q3	GO:0004075; GO:0005524
A0A183UDX4	GO:0004889; GO:0016021; GO:0030054; GO:0045211
A0A183URS9	GO:0005509; GO:0016021; GO:0016462
A0A183US03	GO:0005524; GO:0006298; GO:0030983
A0A183V4S0	GO:0008152; GO:0016747
A0A183V4S7	GO:0008528; GO:0016021
A0A183V6N4	GO:0006891; GO:0017119
A0A183V907	GO:0004867
A0A183VBT5	GO:0005741; GO:0055085
A0A183VEJ5	GO:0004672; GO:0005524
A0A183VEL0	GO:0001678; GO:0004396; GO:0005524; GO:0005536; GO:0005623; GO:0006096
A0A183V7S3	GO:0000166; GO:0003676; GO:0005622; GO:0006810
A0A183VAV7	GO:0016787
A0A183VE33	GO:0004888; GO:0007606; GO:0016021
A0A183VHE8	GO:0008290; GO:0051016
A0A183U6D8	GO:0016021
A0A183U6K1	GO:0006487; GO:0008250; GO:0016021
A0A183UCY0	GO:0008152; GO:0016787
A0A183UJ47	GO:0006364; GO:0032040
A0A183UJE7	GO:0008270; GO:0016021
A0A183UQJ4	GO:0016491
A0A183UQT6	GO:0004601; GO:0006979; GO:0020037
A0A183UZT9	GO:0016021
A0A183UZW1	GO:0016021
A0A183UZY9	GO:0004713; GO:0005524
A0A183V012	GO:0005524; GO:0005737; GO:0006457
A0A183V0P2	GO:0016021; GO:0022900
A0A183V1Q2	GO:0003824; GO:0050662
A0A0B2VIM2	GO:0004707; GO:0005524; GO:0005622
A0A183TY80	GO:0005524; GO:0016021; GO:0042626
A0A183U4G0	GO:0003677; GO:0004518; GO:0006259
A0A183U4M1	GO:0016021
A0A183UAQ3	GO:0003899; GO:0005634; GO:0006351
A0A183UAW9	GO:0003690; GO:0006355
A0A183UAY6	GO:0016021
A0A183UB19	GO:0003676
A0A183UH75	GO:0016021; GO:0042302
A0A183UHI0	GO:0000166; GO:0004016; GO:0005622; GO:0005886; GO:0016021; GO:0035556
A0A183U9X7	GO:0005524; GO:0016887
A0A183TXW1	GO:0004383; GO:0004672; GO:0005524; GO:0005622; GO:0016021; GO:0035556
A0A183UAK5	GO:0016021
A0A183UMY4	GO:0016021
A0A183UU53	GO:0004222; GO:0008270; GO:0031012
A0A183UUF6	GO:0003824; GO:0006518; GO:0016020
A0A183UUF8	GO:0003677; GO:0005634; GO:0006351; GO:0006355
A0A183TWM2	GO:0016020
A0A183TWU9	GO:0016021
A0A183TWY0	GO:0003723; GO:0004842; GO:0016874
A0A183U2X0	GO:0004637; GO:0005524; GO:0009113; GO:0046872
A0A183U3F0	GO:0000287; GO:0004012; GO:0005524; GO:0016021
A0A183U3J9	GO:0008375; GO:0016020
A0A183U9G0	GO:0008236
A0A183UMM4	GO:0000166; GO:0003676
A0A183VGK2	GO:0005524; GO:0006338; GO:0016514; GO:0016887
A0A183TW11	GO:0003857; GO:0006631; GO:0070403
A0A183U8X9	GO:0016021
A0A183UF58	GO:0005856
A0A183UFE8	GO:0005576
A0A183ULI9	GO:0003924; GO:0004871; GO:0005525; GO:0007186
A0A183USL0	GO:0016021
A0A183USY0	GO:0005634; GO:0008270
A0A183UT92	GO:0004591; GO:0006099; GO:0030976
A0A183UT99	GO:0016226; GO:0097361
A0A183VCI4	GO:0004555; GO:0005991
A0A183VCV3	GO:0005975; GO:0006044; GO:0008448
A0A183VFQ4	GO:0005622; GO:0006886; GO:0016020; GO:0016192
A0A183VDA1	GO:0004367; GO:0005975; GO:0009331; GO:0046168; GO:0051287
A0A183VG35	GO:0008270; GO:0016021
A0A183UXV2	GO:0005622; GO:0016055; GO:0035556
A0A183UYR2	GO:0000184; GO:0003677; GO:0004386; GO:0005524; GO:0005737; GO:0008270
A0A183UZ04	GO:0003676; GO:0008270
A0A183UZ68	GO:0004435; GO:0004871; GO:0005622; GO:0016042; GO:0035556
A0A183UPQ7	GO:0030246
A0A183UPR7	GO:0008023
A0A183UPV8	GO:0016021; GO:0022857
A0A183UW53	GO:0005267; GO:0016021
A0A183U8C8	GO:0006637; GO:0047617
A0A183U8J3	GO:0003677; GO:0005634
A0A183UEU8	GO:0006629; GO:0008081; GO:2001070
A0A183UEW3	GO:0016021
A0A183UEY1	GO:0005634; GO:0030488; GO:0036265
A0A183UL16	GO:0005525; GO:0005622; GO:0007264; GO:0016020
A0A183ULF6	GO:0006869
A0A183V723	GO:0005789; GO:0006506; GO:0016021; GO:0016746
A0A183V9G2	GO:0005509; GO:0006368; GO:0016570; GO:0016593
A0A183U5W8	GO:0003700; GO:0043565
A0A183UI73	GO:0046872
A0A183UVU8	GO:0004672; GO:0005524
A0A183UW37	GO:0004784; GO:0046872
A0A183UY68	GO:0005524; GO:0005885; GO:0034314
A0A183TZ17	GO:0016021
A0A183U4U9	GO:0016021
A0A183U4Z3	GO:0004842
A0A183U4Z9	GO:0005328; GO:0016021
A0A183U522	GO:0007034
A0A183U534	GO:0016021
A0A183UBD9	GO:0003676; GO:0046872
A0A183UWZ6	GO:0016021
A0A183UX98	GO:0016021
A0A183U119	GO:0007051
A0A183U766	GO:0016021
A0A183U7H9	GO:0008152; GO:0016747
A0A183UDN2	GO:0016021
A0A183UJY4	GO:0004222; GO:0008270; GO:0016021; GO:0031012
A0A183UK31	GO:0004672; GO:0005524
A0A183URJ8	GO:0000166; GO:0003676
A0A183V2Q0	GO:0005525
A0A183V2R1	GO:0008270
A0A183V2W5	GO:0005622; GO:0016301; GO:0035556; GO:0046872
A0A183V4G7	GO:0004672; GO:0005524
A0A183V6C4	GO:0016021
A0A183V6E0	GO:0003677; GO:0003707; GO:0005634; GO:0006351; GO:0006355
A0A183VBQ1	GO:0016021
A0A183V3R7	GO:0000902; GO:0000910; GO:0005089; GO:0005096; GO:0005634; GO:0005737; GO:0035023; GO:0045666
A0A183V3U3	GO:0004725
A0A183V3V7	GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005737; GO:0006428
A0A183V5Q6	GO:0004222; GO:0008270; GO:0031012
A0A183V5S3	GO:0008324; GO:0016021
A0A183V5S5	GO:0004725
A0A183V846	GO:0016021
A0A183V8D6	GO:0046872
A0A183V8D9	GO:0016021; GO:0022857
A0A183VB92	GO:0016787
A0A183VEE3	GO:0003677; GO:0008824; GO:0009439
A0A0B2UP05	GO:0004222; GO:0008270
A0A0B2VCP8	GO:0004222; GO:0008270
A0A0B2VT82	GO:0004298; GO:0005634; GO:0005737; GO:0019773; GO:0043161
A0A0B2V830	GO:0004930; GO:0016021
A0A183U003	GO:0005509
A0A183U096	GO:0004672; GO:0005524
A0A183VDD2	GO:0016021
A0A183VH58	GO:0005623; GO:0006662; GO:0015035; GO:0045454
A0A183U601	GO:0003777; GO:0007018
A0A183UCB7	GO:0016021
A0A183UCI6	GO:0005968; GO:0008318; GO:0018344
A0A183UQ60	GO:0016021
A0A183UQE3	GO:0016021
A0A183UWS5	GO:0016021
A0A183UWU7	GO:0003341; GO:0003777; GO:0005858; GO:0016887
A0A183UZN7	GO:0003995; GO:0050660
A0A183V0A2	GO:0006801; GO:0046872; GO:0055114
A0A183V1H1	GO:0016021
A0A183V341	GO:0016021
A0A183V363	GO:0016021
A0A183V384	GO:0000166; GO:0003676
A0A183V515	GO:0006281; GO:0030915
A0A183V5A1	GO:0008270
A0A183V7F8	GO:0004675; GO:0004702; GO:0005524; GO:0016021
A0A0B2VIJ1	GO:0030008; GO:0048193
A0A183UB99	GO:0004697; GO:0005524; GO:0005622; GO:0035556; GO:0046872
A0A183TZA4	GO:0008152; GO:0015020; GO:0016021
A0A183U5P6	GO:0003777; GO:0007018
A0A183UNS1	GO:0006367
A0A183UVU7	GO:0006810; GO:0016021
A0A183UYP7	GO:0000042; GO:0005622
A0A183VGM5	GO:0016021
A0A183U0W2	GO:0005344; GO:0019825; GO:0020037
A0A183U301	GO:0003676; GO:0004386; GO:0005524
A0A183UJV9	GO:0005869; GO:0010970
A0A183UKG1	GO:0004866
A0A183V196	GO:0003774; GO:0016459
A0A183V4M9	GO:0000309; GO:0004515; GO:0005524; GO:0009435
A0A183VAT6	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0007275
A0A183TXL3	GO:0005622; GO:0006355
A0A183U794	GO:0008233
A0A183UU87	GO:0004252
A0A183V236	GO:0004871; GO:0005834; GO:0007186
A0A183V701	GO:0003723
A0A183V819	GO:0004672; GO:0005524
A0A183VAB7	GO:0008152; GO:0016747
A0A183VEV2	GO:0004843; GO:0016579
A0A0B2UIQ0	GO:0004930; GO:0007218; GO:0016021
A0A0B2UND8	GO:0004930; GO:0016021
A0A183UA12	GO:0005524
A0A183UBL5	GO:0005852
A0A183UF46	GO:0016021
A0A183UFJ1	GO:0003774; GO:0005524; GO:0016459
A0A183UXA9	GO:0016021
A0A183UY67	GO:0042578
A0A183UWV1	GO:0000179
A0A183VDR3	GO:0005086; GO:0032012
A0A183VHH8	GO:0016021
A0A0B2V6F1	GO:0003756; GO:0005783; GO:0045454
A0A183UM83	GO:0046872
A0A183VAC7	GO:0005509; GO:0016020
A0A183TV29	GO:0005524
A0A183TZ19	GO:0016021
A0A183U7Y6	GO:0003777; GO:0007018
A0A183UA81	GO:0010309
A0A183UCM2	GO:0004222; GO:0008270; GO:0031012
A0A183UIF1	GO:0000166; GO:0003676; GO:0008270
A0A183UN97	GO:0003677
A0A183USD4	GO:0008107; GO:0016020
A0A183UTX9	GO:0005861; GO:0006937
A0A183UK73	GO:0016021
A0A183UT13	GO:0016021
A0A183UVI5	GO:0003723; GO:0043484; GO:0051726
A0A183V1C1	GO:0005634; GO:0006355
A0A183TZM8	GO:0016021
A0A183UQ49	GO:0008270
A0A183UWI4	GO:0003700; GO:0005634
A0A183TVC5	GO:0016021; GO:0042302
A0A183TWS2	GO:0016021
A0A183U2R7	GO:0004672; GO:0005524
A0A183UED7	GO:0001522; GO:0003723; GO:0006396; GO:0009982
A0A183URF6	GO:0005737; GO:0006464; GO:0009107; GO:0016415
A0A183URG3	GO:0005247; GO:0016021
A0A183UUB8	GO:0016021; GO:0055085
A0A183V4N4	GO:0005216; GO:0016021
A0A183VBM9	GO:0003676; GO:0005634
A0A183VEG7	GO:0016021
A0A183U6P6	GO:0007165
A0A183UXX2	GO:0004842
A0A183UZA0	GO:0035091
A0A183V2R3	GO:0004181; GO:0008270
A0A183TX12	GO:0006633
A0A183U5D5	GO:0005622; GO:0046854; GO:0048015
A0A183UEI6	GO:0003677; GO:0005634
A0A183ULU4	GO:0003824; GO:0006084
A0A183UN19	GO:0003677; GO:0003917; GO:0005694; GO:0006265
A0A183UQQ6	GO:0004713; GO:0005524
A0A183UYJ5	GO:0004784; GO:0046872
A0A183UZZ2	GO:0003735
A0A183V1M1	GO:0005886; GO:0005921; GO:0006811; GO:0016021
A0A183V5T9	GO:0005622; GO:0007266; GO:0030111
A0A183VFU1	GO:0005634; GO:0006397
A0A183UG49	GO:0016021
A0A183UBW6	GO:0008053
A0A183UF12	GO:0016021
A0A183UID7	GO:0016021
A0A183ULM4	GO:0004674; GO:0005524
A0A183USI3	GO:0006486; GO:0008375
A0A183UTL6	GO:0004970; GO:0016021
A0A183V2G1	GO:0016021
A0A183V8U1	GO:0004725
A0A183U6A5	GO:0016021
A0A183TZX1	GO:0000139; GO:0006486; GO:0008378; GO:0016021
A0A183VDF6	GO:0005783; GO:0048193
A0A183TW22	GO:0005622; GO:0016301; GO:0046854; GO:0048015
A0A183TY62	GO:0016021
A0A183UGK2	GO:0016021
A0A183UGS2	GO:0003676; GO:0005524
A0A183ULV5	GO:0005216; GO:0016021
A0A183UM33	GO:0000287; GO:0004012; GO:0005524; GO:0016021
A0A183UNR6	GO:0005524; GO:0016021; GO:0046872
A0A183UVP0	GO:0016021
A0A183V113	GO:0005524
A0A183V2Y7	GO:0004930; GO:0016021
A0A183V5B5	GO:0016021
A0A183V5U7	GO:0008270
A0A183V680	GO:0005089; GO:0035023
A0A183V8W9	GO:0046854
A0A183TZP0	GO:0006099; GO:0046912
A0A0B2UXP8	GO:0005198; GO:0005882
A0A183TYI4	GO:0005267; GO:0016021
A0A183U201	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0007275
A0A183U5V8	GO:0004672; GO:0005524
A0A183UAK0	GO:0006891; GO:0017119
A0A183UHG1	GO:0003676
A0A183UMM1	GO:0031929; GO:0031931
A0A183UTK9	GO:0005509; GO:0007154; GO:0007275; GO:0016021
A0A183UX50	GO:0016021
A0A183TW30	GO:0016021
A0A183TXM7	GO:0016021
A0A183TYT3	GO:0003677
A0A183U4M9	GO:0004489; GO:0006555
A0A183U774	GO:0005615
A0A183UPD1	GO:0020037
A0A183USP8	GO:0051287; GO:0055114
A0A183UV77	GO:0005634; GO:0006355; GO:0043486
A0A183UZX0	GO:0004222; GO:0008270
A0A183V7F3	GO:0016021
A0A183VDB8	GO:0004674; GO:0005524
A0A183VGM8	GO:0010826; GO:0016021; GO:0036038; GO:0042384
A0A183U097	GO:0008641
A0A183U0M7	GO:0016787
A0A183U6A3	GO:0016021
A0A183UDS6	GO:0006816
A0A183UIS6	GO:0016021
A0A183UQA8	GO:0003995; GO:0050660
A0A183U236	GO:0005524; GO:0005885; GO:0034314
A0A183UFN9	GO:0051276
A0A183UMJ8	GO:0003824
A0A183UD76	GO:0005634; GO:0006351; GO:0006355; GO:0032041
A0A183V0A0	GO:0004494; GO:0008152; GO:0031419; GO:0046872
A0A183V3L7	GO:0016491
A0A183V536	GO:0016021
A0A183UUL9	GO:0005634; GO:0006355
A0A0B2V577	GO:0004222; GO:0008270
A0A183TVU6	GO:0016021
A0A183V239	GO:0008271; GO:0016020
A0A183V7P7	GO:0005509
A0A183VDW9	GO:0003700; GO:0005634; GO:0043565
A0A183U3B4	GO:0003676; GO:0046872
A0A183U4C7	GO:0016491
A0A183U525	GO:0016021
A0A183UAN1	GO:0016021
A0A183UF93	GO:0004672; GO:0005524
A0A183UJZ6	GO:0005509
A0A183UP15	GO:0003824
A0A183UP56	GO:0004843; GO:0005509; GO:0006511; GO:0016579
A0A183UTK7	GO:0016021
A0A183UUR9	GO:0000166
A0A183V1Y0	GO:0003676; GO:0004386; GO:0005524
A0A183V292	GO:0005743; GO:0016021
A0A183V8M4	GO:0000339; GO:0005846; GO:0045292; GO:0051028
A0A183V8P1	GO:0004222; GO:0008270
A0A183UAY8	GO:0000724; GO:0007062; GO:0030915; GO:0071139
A0A183UX14	GO:0016021
A0A183V3Q5	GO:0016021; GO:0016747
A0A183V5E9	GO:0004386
A0A183V664	GO:0005509; GO:0005886; GO:0007156; GO:0016021
A0A183VAJ3	GO:0016021
A0A183VB84	GO:0004352; GO:0006520
A0A183VBK0	GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017
A0A183UWW6	GO:0004850; GO:0005737; GO:0009116; GO:0009166
A0A183TXQ0	GO:0016021; GO:0055085
A0A183TZ00	GO:0005886; GO:0005921; GO:0006811; GO:0016021
A0A183UBH0	GO:0004190
A0A183UGP3	GO:0005739
A0A183UHN9	GO:0004970; GO:0016021
A0A183UPZ8	GO:0015018; GO:0016021
A0A183UXR2	GO:0008270
A0A183UY36	GO:0003729; GO:0005849; GO:0006378; GO:0016787
A0A183TW94	GO:0004930; GO:0016021
A0A183U1J1	GO:0004672; GO:0005524
A0A183UC08	GO:0016021; GO:0042302
A0A183UMT8	GO:0004352; GO:0006520
A0A183UX57	GO:0016021
A0A183UYM4	GO:0004222; GO:0006509; GO:0007219
A0A183V310	GO:0005272; GO:0016021
A0A0B2UN48	GO:0003743; GO:0005852
A0A0B2VDJ0	GO:0004222
A0A183TV86	GO:0016021
A0A183U019	GO:0004553; GO:0005975
A0A183U1J7	GO:0005509; GO:0007156; GO:0016020
A0A183U840	GO:0005509; GO:0007156; GO:0016020
A0A183UCI1	GO:0007606; GO:0016021
A0A183URH9	GO:0010038; GO:0016756; GO:0046872; GO:0046938
A0A183UZU8	GO:0004672; GO:0005524
A0A183V7Z3	GO:0006520
A0A183VAF4	GO:0016021; GO:0055085
A0A183VAZ8	GO:0008270
A0A183VC54	GO:0005230; GO:0016021
A0A183U4T6	GO:0003723
A0A183U8R9	GO:0016021
A0A183UZB5	GO:0016021; GO:0030246
A0A0B2UWH2	GO:0004222; GO:0042395
A0A0B2VR57	GO:0004983; GO:0016021
A0A183TYP4	GO:0016021
A0A183U3U7	GO:0008168
A0A183U622	GO:0006811; GO:0016021
A0A183UC77	GO:0016021
A0A183UEA8	GO:0000166; GO:0003723; GO:0004602; GO:0006979
A0A183UHF8	GO:0016021; GO:0022891
A0A183UL79	GO:0005887; GO:0016907
A0A183UPJ7	GO:0004725
A0A183UQF0	GO:0004672; GO:0005524
A0A183UY04	GO:0005576
A0A183TW90	GO:0005634; GO:0006355; GO:0043565
A0A183UG10	GO:0004435; GO:0004871; GO:0005622; GO:0016042; GO:0035556
A0A183UHR1	GO:0016021
A0A183ULR4	GO:0016021; GO:0055085
A0A183UYM9	GO:0004497; GO:0005506; GO:0016021; GO:0016705; GO:0020037
A0A183U108	GO:0003824
A0A183U0L4	GO:0001104; GO:0016592
A0A183UEP0	GO:0005578; GO:0007275; GO:0016055
A0A183V3C2	GO:0005089; GO:0016021; GO:0035023
A0A183V4Q1	GO:0004352; GO:0006520
A0A183VAY9	GO:0008654; GO:0016021; GO:0016780
A0A0B2VLQ2	GO:0016021
A0A183U9N5	GO:0016763
A0A183UGB8	GO:0016021
A0A183UK04	GO:0004674; GO:0005524
A0A183UKZ1	GO:0006511; GO:0016579; GO:0036459
A0A183V5X5	GO:0016021
A0A183VCJ3	GO:0016021
A0A183UAU5	GO:0004672; GO:0005524
A0A183UF22	GO:0016021
A0A183UGI9	GO:0016021
A0A183UI27	GO:0008080
A0A183UNY4	GO:0016021
A0A183UST7	GO:0016021
A0A183UTM1	GO:0015171; GO:0016021
A0A183UY54	GO:0004725; GO:0016021; GO:0042302
A0A183U1L4	GO:0016021
A0A183U5F6	GO:0016021
A0A183UKU6	GO:0003677
A0A183UNZ5	GO:0003723
A0A183UVT9	GO:0016021
A0A183UXN9	GO:0005524
A0A183V735	GO:0005737; GO:0016812; GO:0019556
A0A183V8P3	GO:0005576; GO:0006030; GO:0008061
A0A183V9Q4	GO:0016021
A0A183VA25	GO:0008152; GO:0015020; GO:0016021
A0A183V1M8	GO:0005944; GO:0046935
A0A183VCB1	GO:0051694
A0A183VED7	GO:0005856
A0A183TWQ1	GO:0003700; GO:0003707; GO:0005634; GO:0006351; GO:0008270; GO:0043565
A0A183U9I0	GO:0016021
A0A183UMD1	GO:0003924; GO:0005525; GO:0005622; GO:0007264
A0A183UMZ8	GO:0016021
A0A183UNY5	GO:0016021; GO:0042302
A0A183UVD0	GO:0006629
A0A183UVU6	GO:0016021
A0A183U0S2	GO:0016021
A0A183UCD9	GO:0000079; GO:0006355
A0A183UJH8	GO:0004383; GO:0004672; GO:0005524; GO:0005622; GO:0016021; GO:0035556
A0A183V3G6	GO:0016021
A0A183V681	GO:0004930; GO:0016021
A0A183V7D0	GO:0005576
A0A183VBC9	GO:0004731; GO:0009116
A0A183VEF9	GO:0004930; GO:0016021
A0A183VH29	GO:0004784; GO:0046872
A0A0B2V2D0	GO:0003924; GO:0005525; GO:0072583
A0A0B2VP56	GO:0004222; GO:0008270
A0A0B2V7H0	GO:0004623; GO:0006644; GO:0050482
A0A0B2V3X5	GO:0004930; GO:0016021
A0A183U0X1	GO:0016021
A0A183UJN7	GO:0016884
A0A183V8T0	GO:0008528; GO:0016021
A0A183VEJ4	GO:0000213; GO:0003676; GO:0006388
A0A183TWS5	GO:0016831; GO:0019752; GO:0030170
A0A183U1A9	GO:0004871; GO:0034333
A0A183UHH5	GO:0005623; GO:0045454
A0A183UI94	GO:0004222; GO:0007155; GO:0016021
A0A183URI4	GO:0015031; GO:0016021
A0A183UW16	GO:0016021
A0A183UXZ8	GO:0004715; GO:0005524
A0A183V6L8	GO:0016021
A0A183VAP8	GO:0008270
A0A183VDW8	GO:0016021
A0A183TZR4	GO:0016021
A0A0B2UNF2	GO:0000982; GO:0000987; GO:0005634; GO:0006351; GO:0045944
A0A183U4L5	GO:0003824; GO:0009058; GO:0030170
A0A183U5I7	GO:0001522; GO:0003723; GO:0009982
A0A183UNK8	GO:0000398; GO:0005681
A0A183USE1	GO:0003677; GO:0005634
A0A183UTU7	GO:0004222; GO:0016021; GO:0071586
A0A183UYU7	GO:0016021
A0A183UXZ0	GO:0009168; GO:0019239
A0A183VCA8	GO:0016021; GO:0042302
A0A183UQR8	GO:0016021
A0A183V195	GO:0072546
A0A183V1C5	GO:0005774; GO:0015078; GO:0015991; GO:0016021; GO:0033179
A0A183UY22	GO:0050999
A0A183TW78	GO:0004725
A0A183UZT1	GO:0016021; GO:0042302
A0A183V4B4	GO:0003995; GO:0050660
A0A183V4X8	GO:0005432; GO:0007154; GO:0016021
A0A183VFJ2	GO:0008289
A0A0B2VFU7	GO:0004222; GO:0008270
A0A183UWG2	GO:0004298; GO:0005839; GO:0051603
A0A183VD56	GO:0016021; GO:0055085
A0A183TZL0	GO:0016579; GO:0036459
A0A183TZV7	GO:0034464; GO:0042384
A0A183TY43	GO:0016021
A0A183TZA1	GO:0006750
A0A183U3C4	GO:0005634
A0A183UHD6	GO:0016021
A0A183UMG9	GO:0000166; GO:0003723; GO:0016070; GO:0045595
A0A183UN15	GO:0004713; GO:0004871; GO:0005925; GO:0007172
A0A183UP13	GO:0008271; GO:0016021
